Order Date,Order ID,Returned,Sheet,Table Name
9/23/2016,CA-2016-106656,,orders,orders
9/23/2016,CA-2016-106656,,orders,orders
5/30/2016,CA-2016-113831,,orders,orders
5/30/2016,CA-2016-113831,,orders,orders
5/30/2016,CA-2016-113831,,orders,orders
11/16/2014,US-2014-139500,,orders,orders
9/21/2014,US-2014-166310,,orders,orders
2/21/2016,US-2016-168410,,orders,orders
2/21/2016,US-2016-168410,,orders,orders
2/21/2016,US-2016-168410,,orders,orders
11/19/2017,CA-2017-131254,,orders,orders
11/19/2017,CA-2017-131254,,orders,orders
11/19/2017,CA-2017-131254,,orders,orders
8/21/2016,CA-2016-123414,,orders,orders
8/21/2016,CA-2016-123414,,orders,orders
4/30/2017,CA-2017-137876,,orders,orders
4/30/2017,CA-2017-137876,,orders,orders
5/2/2016,CA-2016-154060,,orders,orders
10/2/2017,US-2017-162558,,orders,orders
10/2/2017,US-2017-162558,,orders,orders
10/2/2017,US-2017-162558,,orders,orders
10/2/2017,US-2017-162558,,orders,orders
10/2/2017,US-2017-162558,,orders,orders
10/2/2017,US-2017-162558,,orders,orders
10/2/2017,US-2017-162558,,orders,orders
9/18/2017,CA-2017-134439,,orders,orders
12/4/2015,CA-2015-119508,,orders,orders
12/4/2015,CA-2015-119508,,orders,orders
1/17/2015,CA-2015-152681,,orders,orders
1/6/2014,CA-2014-130813,,orders,orders
3/5/2015,CA-2015-120320,,orders,orders
12/25/2016,CA-2016-111941,,orders,orders
9/4/2016,CA-2016-123120,,orders,orders
9/4/2016,CA-2016-123120,,orders,orders
9/4/2016,CA-2016-123120,,orders,orders
8/26/2014,CA-2014-103331,,orders,orders
8/26/2014,CA-2014-103331,,orders,orders
8/26/2014,CA-2014-103331,,orders,orders
5/21/2015,CA-2015-169278,,orders,orders
10/16/2017,CA-2017-111577,,orders,orders
11/9/2015,CA-2015-146486,,orders,orders
11/9/2015,CA-2015-146486,,orders,orders
11/9/2015,CA-2015-146486,,orders,orders
11/9/2015,CA-2015-146486,,orders,orders
11/21/2014,US-2014-168501,,orders,orders
11/21/2014,US-2014-168501,,orders,orders
10/11/2015,CA-2015-112053,,orders,orders
3/21/2017,CA-2017-108539,,orders,orders
3/21/2017,CA-2017-108539,,orders,orders
3/21/2017,CA-2017-108539,,orders,orders
1/4/2015,CA-2015-149811,,orders,orders
1/4/2015,CA-2015-149811,,orders,orders
12/9/2017,US-2017-103814,,orders,orders
9/6/2016,CA-2016-123932,,orders,orders
9/6/2016,CA-2016-123932,,orders,orders
9/3/2016,US-2016-101616,,orders,orders
5/13/2014,CA-2014-113768,,orders,orders
5/13/2014,CA-2014-113768,,orders,orders
9/29/2016,CA-2016-138037,,orders,orders
8/5/2014,CA-2014-150490,,orders,orders
8/5/2014,CA-2014-150490,,orders,orders
8/5/2014,CA-2014-150490,,orders,orders
4/14/2017,US-2017-126060,,orders,orders
6/9/2017,CA-2017-100951,,orders,orders
12/29/2016,CA-2016-122017,,orders,orders
12/29/2016,CA-2016-122017,,orders,orders
1/18/2014,CA-2014-123477,,orders,orders
11/20/2016,CA-2016-107790,,orders,orders
6/10/2017,CA-2017-158071,,orders,orders
6/10/2017,CA-2017-158071,,orders,orders
6/10/2017,CA-2017-158071,,orders,orders
9/10/2017,CA-2017-147403,,orders,orders
4/8/2017,US-2017-136721,,orders,orders
4/8/2017,US-2017-136721,,orders,orders
10/24/2015,CA-2015-118738,,orders,orders
10/24/2015,CA-2015-118738,,orders,orders
10/24/2015,CA-2015-118738,,orders,orders
5/27/2017,CA-2017-134152,,orders,orders
5/27/2017,CA-2017-134152,,orders,orders
12/5/2014,CA-2014-125542,,orders,orders
12/5/2014,CA-2014-125542,,orders,orders
8/14/2016,CA-2016-136021,,orders,orders
8/14/2016,CA-2016-136021,,orders,orders
9/5/2016,CA-2016-149195,,orders,orders
9/5/2016,CA-2016-149195,,orders,orders
9/5/2016,CA-2016-149195,,orders,orders
6/26/2017,CA-2017-161410,,orders,orders
6/26/2017,CA-2017-161410,,orders,orders
3/12/2017,CA-2017-152786,,orders,orders
2/18/2017,CA-2017-164707,,orders,orders
2/18/2017,CA-2017-164707,,orders,orders
2/18/2017,CA-2017-164707,,orders,orders
11/10/2017,CA-2017-163874,,orders,orders
11/19/2014,US-2014-123183,,orders,orders
11/19/2014,US-2014-123183,,orders,orders
11/19/2014,US-2014-123183,,orders,orders
11/19/2014,US-2014-123183,,orders,orders
11/18/2014,CA-2014-104829,,orders,orders
9/24/2016,US-2016-147340,,orders,orders
11/20/2016,CA-2016-145492,,orders,orders
9/27/2016,CA-2016-163202,,orders,orders
4/9/2016,CA-2016-117681,,orders,orders
9/21/2017,CA-2017-132262,,orders,orders
9/21/2017,CA-2017-132262,,orders,orders
8/24/2017,CA-2017-123043,,orders,orders
8/24/2017,CA-2017-123043,,orders,orders
2/22/2016,US-2016-143280,,orders,orders
2/22/2016,US-2016-143280,,orders,orders
2/22/2016,US-2016-143280,,orders,orders
12/8/2017,CA-2017-108854,,orders,orders
12/8/2017,CA-2017-108854,,orders,orders
12/8/2017,CA-2017-108854,,orders,orders
12/8/2017,CA-2017-108854,,orders,orders
9/18/2017,CA-2017-166856,,orders,orders
9/18/2017,CA-2017-166856,,orders,orders
9/11/2016,CA-2016-153157,,orders,orders
9/23/2017,US-2017-125647,,orders,orders
9/23/2017,US-2017-125647,,orders,orders
9/23/2017,US-2017-125647,,orders,orders
10/6/2014,CA-2014-132542,,orders,orders
10/23/2015,CA-2015-110877,,orders,orders
10/23/2015,CA-2015-110877,,orders,orders
3/31/2016,US-2016-151827,,orders,orders
3/31/2016,US-2016-151827,,orders,orders
12/29/2016,US-2016-163258,,orders,orders
11/3/2017,CA-2017-103009,,orders,orders
1/20/2017,US-2017-120649,,orders,orders
12/3/2016,CA-2016-153598,,orders,orders
12/3/2016,CA-2016-153598,,orders,orders
6/14/2016,US-2016-108497,,orders,orders
9/2/2016,CA-2016-113096,,orders,orders
9/5/2014,CA-2014-136861,,orders,orders
10/21/2017,CA-2017-117422,,orders,orders
10/21/2017,CA-2017-117422,,orders,orders
10/21/2017,CA-2017-117422,,orders,orders
4/25/2017,CA-2017-129707,,orders,orders
10/19/2015,CA-2015-160171,,orders,orders
10/19/2015,CA-2015-160171,,orders,orders
7/5/2014,CA-2014-103317,,orders,orders
7/5/2014,CA-2014-103317,,orders,orders
7/5/2014,CA-2014-103317,,orders,orders
4/4/2016,CA-2016-167115,,orders,orders
11/13/2017,US-2017-153633,,orders,orders
9/9/2017,CA-2017-155929,,orders,orders
4/17/2015,CA-2015-148712,,orders,orders
4/17/2015,CA-2015-148712,,orders,orders
4/17/2015,CA-2015-148712,,orders,orders
7/25/2016,CA-2016-128307,,orders,orders
8/26/2016,US-2016-127425,,orders,orders
8/26/2016,US-2016-127425,,orders,orders
9/12/2014,US-2014-119081,,orders,orders
9/12/2014,US-2014-119081,,orders,orders
9/12/2014,US-2014-119081,,orders,orders
9/12/2014,US-2014-119081,,orders,orders
7/22/2016,CA-2016-140613,,orders,orders
5/19/2017,US-2017-108700,,orders,orders
4/28/2017,CA-2017-160962,,orders,orders
4/28/2017,CA-2017-160962,,orders,orders
12/29/2017,CA-2017-130631,,orders,orders
12/29/2017,CA-2017-130631,,orders,orders
9/4/2017,CA-2017-116680,,orders,orders
9/4/2017,CA-2017-116680,,orders,orders
3/21/2014,US-2014-107405,,orders,orders
9/28/2017,CA-2017-101574,,orders,orders
1/19/2014,CA-2014-146591,,orders,orders
1/19/2014,CA-2014-146591,,orders,orders
1/19/2014,CA-2014-146591,,orders,orders
1/19/2014,CA-2014-146591,,orders,orders
2/14/2014,CA-2014-107706,,orders,orders
6/9/2016,CA-2016-122448,,orders,orders
9/26/2014,CA-2014-132451,,orders,orders
9/26/2014,CA-2014-132451,,orders,orders
5/30/2016,CA-2016-158547,,orders,orders
12/19/2017,CA-2017-116946,,orders,orders
12/19/2017,CA-2017-116946,,orders,orders
12/19/2017,CA-2017-116946,,orders,orders
12/26/2017,CA-2017-121741,,orders,orders
6/15/2017,CA-2017-169691,,orders,orders
6/15/2017,CA-2017-169691,,orders,orders
6/15/2017,CA-2017-169691,,orders,orders
11/20/2016,CA-2016-121356,,orders,orders
3/31/2014,CA-2014-101770,,orders,orders
10/8/2017,CA-2017-105487,,orders,orders
10/8/2017,CA-2017-105487,,orders,orders
10/8/2017,CA-2017-105487,,orders,orders
10/8/2017,CA-2017-105487,,orders,orders
1/30/2017,CA-2017-148999,,orders,orders
12/12/2014,CA-2014-107573,,orders,orders
10/24/2015,CA-2015-156608,,orders,orders
4/1/2017,CA-2017-134495,,orders,orders
4/1/2017,CA-2017-134495,,orders,orders
4/1/2017,CA-2017-134495,,orders,orders
4/1/2017,CA-2017-134495,,orders,orders
1/26/2017,CA-2017-164098,,orders,orders
11/28/2014,CA-2014-105249,,orders,orders
11/28/2014,CA-2014-105249,,orders,orders
11/28/2014,CA-2014-105249,,orders,orders
9/4/2015,CA-2015-113523,,orders,orders
6/12/2017,CA-2017-117821,,orders,orders
7/15/2017,CA-2017-164378,,orders,orders
7/15/2017,CA-2017-164378,,orders,orders
7/15/2017,CA-2017-164378,,orders,orders
7/15/2017,CA-2017-164378,,orders,orders
7/15/2017,CA-2017-164378,,orders,orders
11/2/2017,CA-2017-127782,,orders,orders
11/2/2017,CA-2017-127782,,orders,orders
11/2/2017,CA-2017-127782,,orders,orders
11/2/2017,CA-2017-127782,,orders,orders
10/8/2016,US-2016-162026,,orders,orders
4/8/2016,CA-2016-150000,,orders,orders
10/8/2015,CA-2015-168529,,orders,orders
5/15/2017,US-2017-152569,,orders,orders
5/15/2017,US-2017-152569,,orders,orders
2/24/2014,US-2014-137680,,orders,orders
2/24/2014,US-2014-137680,,orders,orders
5/30/2015,CA-2015-103177,,orders,orders
5/30/2015,CA-2015-103177,,orders,orders
5/30/2015,CA-2015-103177,,orders,orders
11/18/2016,US-2016-138408,,orders,orders
12/4/2017,CA-2017-117667,,orders,orders
12/4/2017,CA-2017-117667,,orders,orders
12/4/2017,CA-2017-117667,,orders,orders
12/4/2017,CA-2017-117667,,orders,orders
12/4/2017,CA-2017-117667,,orders,orders
6/5/2016,CA-2016-110982,,orders,orders
6/5/2016,CA-2016-110982,,orders,orders
12/10/2016,CA-2016-147123,,orders,orders
4/30/2017,CA-2017-154501,,orders,orders
4/24/2017,CA-2017-166933,,orders,orders
5/8/2015,CA-2015-142055,,orders,orders
3/31/2015,CA-2015-137106,,orders,orders
8/6/2017,CA-2017-136609,,orders,orders
12/2/2017,CA-2017-160885,,orders,orders
6/6/2016,US-2016-167472,,orders,orders
6/6/2016,US-2016-167472,,orders,orders
6/6/2016,US-2016-167472,,orders,orders
6/6/2016,US-2016-167472,,orders,orders
6/6/2016,US-2016-167472,,orders,orders
6/6/2016,US-2016-167472,,orders,orders
6/6/2016,US-2016-167472,,orders,orders
4/13/2015,CA-2015-120551,,orders,orders
5/22/2017,US-2017-150595,,orders,orders
5/22/2017,US-2017-150595,,orders,orders
5/22/2017,US-2017-150595,,orders,orders
12/19/2016,CA-2016-134936,,orders,orders
12/19/2016,CA-2016-134936,,orders,orders
12/19/2016,CA-2016-134936,,orders,orders
9/22/2017,CA-2017-102967,,orders,orders
9/7/2017,CA-2017-151008,,orders,orders
9/7/2017,CA-2017-151008,,orders,orders
11/28/2014,CA-2014-159800,,orders,orders
11/28/2014,CA-2014-159800,,orders,orders
11/12/2014,US-2014-159618,,orders,orders
11/12/2014,US-2014-159618,,orders,orders
11/12/2014,US-2014-159618,,orders,orders
11/12/2014,US-2014-159618,,orders,orders
11/12/2014,US-2014-159618,,orders,orders
10/2/2017,CA-2017-116113,,orders,orders
12/14/2015,CA-2015-125066,,orders,orders
12/14/2015,CA-2015-125066,,orders,orders
12/6/2015,US-2015-114741,,orders,orders
12/6/2015,US-2015-114741,,orders,orders
12/6/2015,US-2015-114741,,orders,orders
3/31/2017,CA-2017-133263,,orders,orders
3/31/2017,CA-2017-133263,,orders,orders
3/31/2017,CA-2017-133263,,orders,orders
3/13/2017,CA-2017-157966,,orders,orders
3/13/2017,CA-2017-157966,,orders,orders
3/13/2017,CA-2017-157966,,orders,orders
3/13/2017,CA-2017-157966,,orders,orders
3/13/2017,CA-2017-157966,,orders,orders
3/13/2017,CA-2017-157966,,orders,orders
3/13/2017,CA-2017-157966,,orders,orders
12/5/2014,CA-2014-151162,,orders,orders
12/5/2014,CA-2014-151162,,orders,orders
12/5/2014,CA-2014-151162,,orders,orders
12/5/2014,CA-2014-151162,,orders,orders
12/5/2014,CA-2014-151162,,orders,orders
12/12/2016,CA-2016-136686,,orders,orders
12/12/2016,CA-2016-136686,,orders,orders
9/9/2017,CA-2017-137498,,orders,orders
9/9/2017,CA-2017-137498,,orders,orders
9/9/2017,CA-2017-137498,,orders,orders
10/4/2017,CA-2017-163818,,orders,orders
5/9/2016,CA-2016-161158,,orders,orders
12/15/2014,CA-2014-116673,,orders,orders
11/30/2017,CA-2017-105333,,orders,orders
11/30/2017,CA-2017-105333,,orders,orders
11/30/2017,CA-2017-105333,,orders,orders
3/19/2015,CA-2015-149993,,orders,orders
7/19/2014,CA-2014-168158,,orders,orders
12/8/2016,CA-2016-115224,,orders,orders
12/8/2016,CA-2016-115224,,orders,orders
10/13/2014,CA-2014-164742,,orders,orders
10/13/2014,CA-2014-164742,,orders,orders
11/19/2017,US-2017-108014,,orders,orders
9/24/2017,CA-2017-160325,,orders,orders
9/24/2017,CA-2017-160325,,orders,orders
9/25/2015,CA-2015-159779,,orders,orders
2/13/2017,CA-2017-151176,,orders,orders
2/13/2017,CA-2017-151176,,orders,orders
10/3/2014,CA-2014-108903,,orders,orders
10/3/2014,CA-2014-108903,,orders,orders
10/3/2014,CA-2014-108903,,orders,orders
8/27/2016,CA-2016-117919,,orders,orders
8/27/2016,CA-2016-117919,,orders,orders
12/3/2015,CA-2015-142475,,orders,orders
9/20/2016,CA-2016-134516,,orders,orders
9/20/2016,CA-2016-134516,,orders,orders
3/25/2017,CA-2017-105193,,orders,orders
12/6/2015,CA-2015-168634,,orders,orders
8/31/2017,CA-2017-117198,,orders,orders
10/5/2015,CA-2015-145828,,orders,orders
8/18/2017,CA-2017-121027,,orders,orders
8/18/2017,CA-2017-121027,,orders,orders
2/2/2016,CA-2016-147431,,orders,orders
8/23/2016,CA-2016-158001,,orders,orders
8/23/2016,CA-2016-158001,,orders,orders
8/23/2016,CA-2016-158001,,orders,orders
6/30/2017,CA-2017-125745,,orders,orders
9/18/2015,CA-2015-101154,,orders,orders
9/25/2016,US-2016-124163,,orders,orders
9/25/2016,US-2016-124163,,orders,orders
9/25/2016,US-2016-124163,,orders,orders
9/25/2016,US-2016-124163,,orders,orders
10/24/2016,CA-2016-121748,,orders,orders
10/24/2016,CA-2016-121748,,orders,orders
9/29/2014,CA-2014-126683,,orders,orders
9/29/2014,CA-2014-126683,,orders,orders
6/26/2017,CA-2017-148810,,orders,orders
6/26/2017,CA-2017-148810,,orders,orders
8/21/2016,US-2016-146066,,orders,orders
2/11/2014,CA-2014-127614,,orders,orders
2/11/2014,CA-2014-127614,,orders,orders
2/11/2014,CA-2014-127614,,orders,orders
9/23/2016,CA-2016-101742,,orders,orders
12/5/2015,CA-2015-134943,,orders,orders
9/3/2017,CA-2017-123022,,orders,orders
9/3/2017,CA-2017-123022,,orders,orders
3/26/2017,CA-2017-113208,,orders,orders
12/21/2014,CA-2014-154893,,orders,orders
12/21/2014,CA-2014-154893,,orders,orders
9/23/2014,CA-2014-147900,,orders,orders
4/2/2017,CA-2017-106355,,orders,orders
4/1/2016,CA-2016-127985,,orders,orders
5/15/2015,CA-2015-166604,,orders,orders
3/23/2017,CA-2017-120719,,orders,orders
4/14/2017,CA-2017-127117,,orders,orders
1/4/2015,CA-2015-104241,,orders,orders
11/2/2017,CA-2017-168179,,orders,orders
7/17/2017,CA-2017-142342,,orders,orders
7/17/2017,CA-2017-142342,,orders,orders
7/17/2017,CA-2017-142342,,orders,orders
7/17/2017,CA-2017-142342,,orders,orders
10/6/2017,CA-2017-109099,,orders,orders
11/4/2014,US-2014-134187,,orders,orders
12/18/2016,CA-2016-145261,,orders,orders
12/18/2016,CA-2016-145261,,orders,orders
12/18/2016,CA-2016-145261,,orders,orders
12/18/2016,CA-2016-145261,,orders,orders
12/18/2016,CA-2016-145261,,orders,orders
12/18/2016,CA-2016-145261,,orders,orders
12/18/2016,CA-2016-145261,,orders,orders
9/24/2016,CA-2016-108875,,orders,orders
9/24/2016,CA-2016-108875,,orders,orders
7/21/2016,CA-2016-141957,,orders,orders
7/21/2016,CA-2016-141957,,orders,orders
7/21/2016,CA-2016-141957,,orders,orders
7/21/2016,CA-2016-141957,,orders,orders
6/11/2016,CA-2016-142405,,orders,orders
6/11/2016,CA-2016-142405,,orders,orders
6/11/2016,CA-2016-142405,,orders,orders
6/9/2015,CA-2015-141012,,orders,orders
6/9/2015,CA-2015-141012,,orders,orders
10/27/2017,CA-2017-127922,,orders,orders
10/27/2017,CA-2017-127922,,orders,orders
1/22/2016,CA-2016-146318,,orders,orders
5/28/2014,CA-2014-135993,,orders,orders
5/28/2014,CA-2014-135993,,orders,orders
12/29/2014,CA-2014-126802,,orders,orders
7/28/2016,CA-2016-143924,,orders,orders
7/28/2016,CA-2016-143924,,orders,orders
9/24/2016,CA-2016-141551,,orders,orders
9/24/2016,CA-2016-141551,,orders,orders
4/2/2014,CA-2014-164315,,orders,orders
4/2/2014,CA-2014-164315,,orders,orders
4/2/2014,CA-2014-164315,,orders,orders
11/5/2015,CA-2015-131072,,orders,orders
7/28/2014,CA-2014-131541,,orders,orders
7/28/2014,CA-2014-131541,,orders,orders
7/28/2014,CA-2014-131541,,orders,orders
12/26/2015,CA-2015-119550,,orders,orders
12/10/2015,US-2015-138093,,orders,orders
12/10/2015,US-2015-138093,,orders,orders
12/10/2015,US-2015-138093,,orders,orders
12/10/2015,US-2015-138093,,orders,orders
12/10/2015,US-2015-138093,,orders,orders
5/5/2016,CA-2016-126165,,orders,orders
10/14/2017,CA-2017-126123,,orders,orders
10/14/2017,CA-2017-126123,,orders,orders
11/5/2016,CA-2016-143441,,orders,orders
11/3/2017,CA-2017-148320,,orders,orders
11/24/2016,CA-2016-125661,,orders,orders
11/24/2016,CA-2016-125661,,orders,orders
12/14/2014,US-2014-123519,,orders,orders
12/14/2014,US-2014-123519,,orders,orders
12/14/2014,US-2014-123519,,orders,orders
11/3/2014,CA-2014-155593,,orders,orders
9/22/2017,CA-2017-136000,,orders,orders
5/8/2015,US-2015-160857,,orders,orders
5/8/2015,US-2015-160857,,orders,orders
5/8/2015,US-2015-160857,,orders,orders
5/8/2015,US-2015-160857,,orders,orders
5/8/2015,US-2015-160857,,orders,orders
7/31/2017,CA-2017-115805,,orders,orders
3/1/2014,US-2014-143707,,orders,orders
9/25/2017,CA-2017-116939,,orders,orders
10/9/2015,CA-2015-124107,,orders,orders
10/9/2015,CA-2015-124107,,orders,orders
10/9/2015,CA-2015-124107,,orders,orders
10/9/2015,CA-2015-124107,,orders,orders
3/29/2017,CA-2017-126550,,orders,orders
11/14/2015,CA-2015-138674,,orders,orders
11/14/2015,CA-2015-138674,,orders,orders
11/14/2015,CA-2015-138674,,orders,orders
9/26/2016,CA-2016-165820,,orders,orders
9/22/2014,CA-2014-103191,,orders,orders
9/25/2015,CA-2015-103933,,orders,orders
5/4/2015,CA-2015-110548,,orders,orders
12/8/2017,CA-2017-117324,,orders,orders
12/8/2017,CA-2017-117324,,orders,orders
12/8/2017,CA-2017-117324,,orders,orders
12/8/2017,CA-2017-117324,,orders,orders
12/8/2017,CA-2017-117324,,orders,orders
6/29/2017,CA-2017-143574,,orders,orders
6/29/2017,CA-2017-143574,,orders,orders
6/29/2017,CA-2017-143574,,orders,orders
6/29/2014,CA-2014-111773,,orders,orders
1/20/2014,CA-2014-148614,,orders,orders
1/20/2014,CA-2014-148614,,orders,orders
12/31/2016,CA-2017-156139,,orders,orders
3/28/2017,US-2017-147886,,orders,orders
3/28/2017,US-2017-147886,,orders,orders
3/28/2017,US-2017-147886,,orders,orders
3/28/2017,US-2017-147886,,orders,orders
3/28/2017,US-2017-147886,,orders,orders
3/28/2017,US-2017-147886,,orders,orders
3/28/2017,US-2017-147886,,orders,orders
12/8/2016,CA-2016-113733,,orders,orders
12/8/2016,CA-2016-113733,,orders,orders
12/8/2016,CA-2016-113733,,orders,orders
11/18/2017,CA-2017-104913,,orders,orders
5/30/2014,CA-2014-145800,,orders,orders
1/22/2016,CA-2016-125850,,orders,orders
1/22/2016,CA-2016-125850,,orders,orders
2/3/2016,CA-2016-118514,,orders,orders
3/29/2015,CA-2015-150749,,orders,orders
10/14/2014,CA-2014-163748,,orders,orders
10/14/2014,CA-2014-163748,,orders,orders
8/11/2015,CA-2015-119634,,orders,orders
11/22/2015,CA-2015-149300,,orders,orders
12/30/2016,US-2016-111528,,orders,orders
12/30/2016,US-2016-111528,,orders,orders
8/12/2017,CA-2017-158169,,orders,orders
8/12/2017,CA-2017-158169,,orders,orders
11/3/2015,CA-2015-162047,,orders,orders
9/10/2015,CA-2015-117772,,orders,orders
11/8/2014,US-2014-126340,,orders,orders
10/8/2016,CA-2016-149685,,orders,orders
9/8/2017,CA-2017-126396,,orders,orders
2/25/2015,CA-2015-154900,,orders,orders
2/25/2015,CA-2015-154900,,orders,orders
9/24/2015,CA-2015-103835,,orders,orders
9/24/2015,CA-2015-103835,,orders,orders
11/26/2015,CA-2015-158939,,orders,orders
8/31/2016,CA-2016-117408,,orders,orders
4/12/2016,CA-2016-142398,,orders,orders
4/12/2016,CA-2016-142398,,orders,orders
12/4/2016,CA-2016-105277,,orders,orders
12/4/2016,CA-2016-112060,,orders,orders
11/11/2014,CA-2014-105270,,orders,orders
11/11/2014,CA-2014-105270,,orders,orders
4/2/2015,US-2015-159513,,orders,orders
12/12/2015,CA-2015-155586,,orders,orders
12/12/2015,CA-2015-155586,,orders,orders
12/12/2015,CA-2015-155586,,orders,orders
10/2/2017,CA-2017-141117,,orders,orders
10/2/2017,CA-2017-141117,,orders,orders
10/2/2017,CA-2017-141117,,orders,orders
10/2/2017,CA-2017-141117,,orders,orders
4/10/2017,CA-2017-115070,,orders,orders
4/10/2017,CA-2017-115070,,orders,orders
9/29/2017,CA-2017-140186,,orders,orders
9/29/2017,CA-2017-140186,,orders,orders
9/29/2017,CA-2017-140186,,orders,orders
9/29/2017,CA-2017-140186,,orders,orders
9/29/2017,CA-2017-140186,,orders,orders
9/29/2014,CA-2014-124856,,orders,orders
9/29/2014,CA-2014-124856,,orders,orders
9/29/2014,CA-2014-124856,,orders,orders
9/29/2014,CA-2014-124856,,orders,orders
8/20/2014,CA-2014-166716,,orders,orders
7/11/2014,CA-2014-123225,,orders,orders
7/11/2014,CA-2014-123225,,orders,orders
3/22/2015,CA-2015-163440,,orders,orders
5/12/2017,US-2017-106796,,orders,orders
11/13/2017,CA-2017-113873,,orders,orders
11/13/2017,CA-2017-113873,,orders,orders
9/4/2016,CA-2016-149783,,orders,orders
9/4/2016,CA-2016-149783,,orders,orders
9/4/2016,CA-2016-149783,,orders,orders
2/6/2016,CA-2016-125017,,orders,orders
3/22/2015,US-2015-163279,,orders,orders
3/22/2015,US-2015-163279,,orders,orders
3/22/2015,US-2015-163279,,orders,orders
7/2/2015,CA-2015-150196,,orders,orders
6/15/2015,US-2015-106495,,orders,orders
11/26/2014,CA-2014-124730,,orders,orders
11/26/2014,CA-2014-124730,,orders,orders
11/26/2014,CA-2014-124730,,orders,orders
11/26/2014,CA-2014-124730,,orders,orders
11/26/2014,CA-2014-124730,,orders,orders
5/12/2017,CA-2017-117632,,orders,orders
5/12/2017,CA-2017-117632,,orders,orders
5/12/2017,CA-2017-117632,,orders,orders
5/12/2017,CA-2017-117632,,orders,orders
5/2/2014,CA-2014-115056,,orders,orders
9/3/2017,CA-2017-161067,,orders,orders
9/3/2017,CA-2017-161067,,orders,orders
9/3/2017,CA-2017-161067,,orders,orders
9/3/2017,CA-2017-161067,,orders,orders
12/3/2016,CA-2016-122063,,orders,orders
12/3/2016,CA-2016-122063,,orders,orders
7/18/2015,CA-2015-111206,,orders,orders
7/21/2016,CA-2016-142895,,orders,orders
7/21/2016,CA-2016-142895,,orders,orders
6/9/2015,CA-2015-101868,,orders,orders
6/9/2015,CA-2015-101868,,orders,orders
6/9/2015,CA-2015-101868,,orders,orders
11/27/2017,CA-2017-133207,,orders,orders
3/27/2015,CA-2015-132948,,orders,orders
9/22/2015,CA-2015-134992,,orders,orders
9/22/2015,CA-2015-134992,,orders,orders
11/17/2015,CA-2015-126725,,orders,orders
11/17/2015,CA-2015-126725,,orders,orders
11/17/2015,CA-2015-126725,,orders,orders
11/17/2015,CA-2015-126725,,orders,orders
11/17/2015,CA-2015-126725,,orders,orders
11/17/2015,CA-2015-126725,,orders,orders
11/17/2015,CA-2015-126725,,orders,orders
11/10/2015,CA-2015-121783,,orders,orders
11/10/2015,CA-2015-121783,,orders,orders
11/10/2015,CA-2015-121783,,orders,orders
11/10/2015,CA-2015-121783,,orders,orders
11/10/2015,CA-2015-121783,,orders,orders
9/10/2014,US-2014-138835,,orders,orders
8/5/2015,CA-2015-112214,,orders,orders
8/5/2015,CA-2015-112214,,orders,orders
8/5/2015,CA-2015-112214,,orders,orders
8/5/2015,CA-2015-112214,,orders,orders
9/3/2017,US-2017-153255,,orders,orders
11/1/2015,CA-2015-108119,,orders,orders
4/29/2015,CA-2015-157434,,orders,orders
5/1/2016,CA-2016-101525,,orders,orders
5/1/2016,CA-2016-101525,,orders,orders
5/1/2016,CA-2016-101525,,orders,orders
8/5/2014,US-2014-117968,,orders,orders
8/5/2014,US-2014-117968,,orders,orders
8/5/2014,US-2014-117968,,orders,orders
1/4/2016,CA-2016-158211,,orders,orders
1/4/2016,CA-2016-158211,,orders,orders
11/7/2016,CA-2016-152247,,orders,orders
6/14/2016,CA-2016-128223,,orders,orders
9/24/2016,CA-2016-154235,,orders,orders
3/30/2017,CA-2017-129910,,orders,orders
6/4/2017,CA-2017-133095,,orders,orders
6/4/2017,CA-2017-133095,,orders,orders
4/7/2015,CA-2015-130554,,orders,orders
5/21/2014,CA-2014-152443,,orders,orders
5/21/2014,CA-2014-152443,,orders,orders
5/21/2014,CA-2014-152443,,orders,orders
9/5/2016,CA-2016-133319,,orders,orders
9/18/2016,CA-2016-133935,,orders,orders
9/18/2016,CA-2016-133935,,orders,orders
9/18/2016,CA-2016-133935,,orders,orders
3/13/2016,CA-2016-136301,,orders,orders
3/13/2016,CA-2016-136301,,orders,orders
10/16/2014,US-2014-109456,,orders,orders
10/16/2014,US-2014-109456,,orders,orders
10/8/2017,CA-2017-151596,,orders,orders
5/7/2015,CA-2015-147879,,orders,orders
4/14/2016,CA-2016-166625,,orders,orders
11/21/2016,CA-2016-146157,,orders,orders
11/21/2016,CA-2016-146157,,orders,orders
11/21/2016,CA-2016-146157,,orders,orders
9/10/2017,CA-2017-159954,,orders,orders
9/9/2017,CA-2017-100825,,orders,orders
11/1/2014,CA-2014-168305,,orders,orders
11/1/2014,CA-2014-168305,,orders,orders
4/3/2016,CA-2016-167682,,orders,orders
4/3/2016,CA-2016-167682,,orders,orders
1/12/2017,CA-2017-108000,,orders,orders
11/20/2015,CA-2015-146465,,orders,orders
11/27/2016,CA-2016-159639,,orders,orders
11/6/2017,US-2017-153948,,orders,orders
11/6/2017,US-2017-153948,,orders,orders
11/6/2017,US-2017-153948,,orders,orders
11/6/2017,US-2017-153948,,orders,orders
11/6/2017,US-2017-153948,,orders,orders
12/2/2016,US-2016-113985,,orders,orders
12/2/2016,US-2016-113985,,orders,orders
12/2/2016,US-2016-113985,,orders,orders
